product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
Sorry! (Red),Toys,9.99,172,365,Hasbro,8.5,289,9/13/2025,red,3646.35
Mega Drive Mini (Yellow),Gaming Consoles,79.99,0,136,Sega,8.75,108,3/21/2021,yellow,10878.64
"HD 450BT (Wired, Black)",Headphones,129.95,451,628,Sennheiser,8.45,516,7/30/2025,red,81608.6
Xbox One X (White),Gaming Consoles,350,0,864,Microsoft,8.75,684,11/13/2022,white,302400
Alenya Sofa (Red),Furniture,450,0,108,Ashley Furniture,8.5,84,8/4/2024,red,48600
Charge 5 (Red),Watches,129.95,316,80,Fitbit,8.75,64,8/16/2023,red,10396
"Bravia X950H (75"", Gray frame)",TVs,2200,0,765,Sony,9.2,609,4/1/2021,gray,1683000
PlayStation 2 (Blue),Gaming Consoles,150,0,435,Sony,8.5,359,6/17/2020,blue,65250
"7 Pro (256GB, Brown)",Smartphones,699,0,968,OnePlus,8.75,795,3/26/2021,brown,676632
PlayStation 3 (Purple),Gaming Consoles,150,26,905,Sony,7.5,717,5/15/2022,purple,135750
"Sport Earbuds (Wireless, Green)",Headphones,129.95,305,578,Bose,8.75,463,10/24/2021,green,75111.1
"SoundLink Around-Ear II (Wired, Red)",Headphones,149,397,578,Bose,8.5,466,12/23/2025,red,86122
Duo 7-in-1 (Orange),Kitchen,99.99,0,443,Instant Pot,8.75,365,12/27/2024,orange,44295.57
"Galaxy Tab Active3 (512GB, Orange)",Tablets,600,0,664,Samsung,8.5,535,1/18/2025,orange,398400
Bolanburg Dining Table (Green),Furniture,829,438,420,Ashley Furniture,8.5,335,8/30/2025,green,348180
"Legion 7 (512GB, Orange)",Laptops,1499,0,566,Lenovo,8.75,432,2/6/2023,orange,848434
"75PML9506 (55"", Blue frame)",TVs,1399,451,893,Philips,8.5,696,1/17/2022,blue,1249307
Rock-a-Stack (Green),Toys,9.99,0,161,Fisher-Price,8.75,121,3/28/2022,green,1608.39
Pro Trek PRG-600 (Blue),Watches,320,0,525,Casio,8.5,436,10/29/2024,blue,168000
Natural Ergonomic Keyboard 4000 (Red),Keyboards,50,0,729,Microsoft,,574,7/10/2025,red,36450
"MatePad T8 (256GB, Gray)",Tablets,110,0,636,Huawei,7.8,517,8/22/2024,gray,69960
Eames Lounge Chair (White),Furniture,6200,498,41,Herman Miller,9.5,27,11/21/2025,white,254200
"65PUS8504 (43"", White frame)",TVs,499,9,270,Philips,,210,4/10/2023,white,134730
Pasta Maker (Gray),Kitchen,199.99,40,601,Philips,8.75,475,10/28/2020,gray,120193.99
Luxe (Blue),Watches,129.95,141,452,Fitbit,8.75,360,3/9/2021,blue,58737.4
"Galaxy S22 (128GB, Purple)",Smartphones,699,272,165,Samsung,8.8,139,11/12/2024,purple,115335
"Surface Pro 8 (256GB, Red)",Tablets,1099,311,386,Microsoft,8.5,303,6/2/2021,red,424214
"IdeaPad Duet Chromebook (128GB, Orange)",Tablets,279.99,201,996,Lenovo,8.5,791,11/11/2023,orange,278870.04
Etch A Sketch (Brown),Toys,14.99,481,629,Spin Master,8.75,498,11/12/2022,brown,9428.71
Watch Series 1 (Yellow),Watches,179,437,413,Apple,7.85,340,11/7/2023,yellow,73927
"ZoomX Vaporfly Next% (Gray, EU 39)",Shoes,250,197,547,Nike,9.2,443,2/8/2025,gray,136750
Dreamcast (Orange),Gaming Consoles,120,232,875,Sega,8.5,723,8/28/2020,orange,105000
Wii U (White),Gaming Consoles,150,0,118,Nintendo,7.5,97,9/13/2023,white,17700
"Puffer Jacket (Green, S)",Clothing,49.99,490,918,H&M,7.85,739,3/31/2023,green,45890.82
"ThinkPad X1 Carbon (7th Gen) (512GB, Gray)",Laptops,1200,0,566,Lenovo,8.75,443,1/18/2023,gray,679200
"QuietComfort 25 (Wired, Red)",Headphones,199,47,950,Bose,8.7,765,12/4/2021,red,189050
Wii U (Red),Gaming Consoles,150,164,93,Nintendo,8.5,76,12/18/2024,red,13950
"XPS 13 (9360) (256GB, Orange)",Laptops,899,231,331,Dell,8.5,251,2/7/2024,orange,297569
"Pavilion 15 (1TB, Black)",Laptops,650,89,215,HP,8.5,166,11/2/2023,black,139750
"Floatride Run (White, EU 40)",Shoes,130,38,113,Reebok,7.85,86,1/13/2023,white,14690
City Police Station (60141) (Blue),Toys,99.99,348,750,LEGO,8.75,600,1/4/2023,blue,74992.5
G613 Wireless (Purple),Keyboards,89.99,98,843,Logitech,8.62,677,10/18/2020,purple,75861.57
"OLED C1 (65"", Gray frame)",TVs,1799,0,511,LG,9.2,406,12/30/2020,gray,919289
Malm Bed Frame (Gray),Furniture,249,326,900,IKEA,8.5,723,1/21/2022,gray,224100
"QN90A Neo QLED (50"", Orange frame)",TVs,1199,255,623,Samsung,9.2,515,1/26/2023,orange,746977
"MacBook Pro 13 (2019) (256GB, Blue)",Laptops,1099,0,191,Apple,8.5,147,7/18/2023,blue,209909
"Galaxy Tab S8 Ultra (64GB, Yellow)",Tablets,799.99,0,557,Samsung,9.2,470,4/20/2020,yellow,445594.43
"MediaPad M6 (1TB, White)",Tablets,650,,702,Huawei,8,559,6/12/2020,white,456300
"XPS 17 (9700) (64GB, Yellow)",Laptops,2900,85,565,Dell,8.5,451,1/31/2023,yellow,1638500
Apex M750 (Purple),Keyboards,140,51,145,SteelSeries,8.5,115,12/31/2023,purple,20300
"Galaxy Tab A8 (128GB, Gray)",Tablets,280,382,498,Samsung,8.5,390,9/20/2024,gray,139440
"LinkBuds S (Wired, Orange)",Headphones,79.99,0,451,Sony,8.25,356,4/18/2024,red,36075.49
"ZoomX Vaporfly Next% (Green, EU 39)",Shoes,250,0,73,Nike,9.5,61,8/30/2021,green,18250
"The Frame LS03T (55"", Orange frame)",TVs,1299,0,773,Samsung,8.5,632,6/28/2021,orange,1004127
"Tab P12 Pro (128GB, Brown)",Tablets,499,0,539,Lenovo,8.5,431,6/5/2020,brown,268961
Barista Express (Brown),Kitchen,699,255,229,Breville,9.25,181,1/19/2024,brown,160071
5-Speed Classic Blender (White),Kitchen,99.99,3,110,KitchenAid,8.75,82,1/26/2020,white,10998.9
"Dri-FIT T-Shirt (Red, M)",Clothing,35,359,984,Nike,8.75,769,9/11/2023,red,34440
Versa 3 (Yellow),Watches,199.95,328,506,Fitbit,8.5,409,10/28/2022,yellow,101174.7
Forerunner 245 (Brown),Watches,299.99,0,675,Garmin,,535,8/9/2024,brown,202493.25
"Rival Fleece Hoodie (White, XXL)",Clothing,55,0,765,Under Armour,8.75,624,1/2/2022,white,42075
"Pavilion 14 (128GB, Green)",Laptops,560,446,854,HP,8.65,695,7/6/2023,green,478240
Pro Mouse (Blue),Mice,79,0,891,Apple,8.75,704,7/27/2020,blue,70389
Apex M750 (Red),Keyboards,129.99,225,539,SteelSeries,8.5,419,11/13/2021,red,70064.61
"Bravia A80J (50"", Yellow frame)",TVs,999,57,332,Sony,8.75,265,3/14/2020,yellow,331668
Brilliant Basics Corn Popper (Purple),Toys,12.99,115,288,Fisher-Price,8.5,223,6/3/2021,purple,3741.12
Caper Chair (Brown),Furniture,400,281,367,Herman Miller,8.75,300,11/25/2025,brown,146800
"Alphaskin Tights (Orange, XL)",Clothing,45,162,362,Adidas,8.75,276,12/25/2022,orange,16290
Hot Wok Pro (Red),Kitchen,129.99,327,165,Breville,8.75,129,5/18/2023,red,21448.35
PlayStation 2 (Orange),Gaming Consoles,80,24,139,Sony,8.5,111,12/5/2021,orange,11120
"Omen 15 (128GB, Black)",Laptops,1299,495,580,HP,8.7,467,11/28/2025,black,753420
"iPhone 8 (128GB, Purple)",Smartphones,250,99,492,Apple,8,391,6/1/2020,purple,123000
"Beats Solo3 (Wireless, Blue)",Headphones,199.95,233,674,Apple,,,5/22/2025,blue,134766.3
"Dri-FIT T-Shirt (Black, XL)",Clothing,35,174,23,Nike,8.75,21,3/29/2022,black,805
"MatePad T10s (128GB, Gray)",Tablets,220,0,872,Huawei,7.5,704,2/4/2025,gray,191840
"65PUS8504 (43"", Orange frame)",TVs,600,143,228,Philips,8.2,184,1/6/2023,orange,136800
Cosm Chair (Red),Furniture,1395,109,390,Herman Miller,9.2,312,3/24/2021,red,544050
Galaxy Watch 4 (Brown),Watches,250,245,251,Samsung,8.75,192,10/1/2020,brown,62750
"Bravia X85J (65"", Green frame)",TVs,1099.99,154,908,Sony,,,3/31/2020,green,998790.92
Viper Mini (Orange),Mice,39.99,372,534,Razer,8.75,422,10/14/2025,orange,21354.66
"MDR-1AM2 (Wireless, Red)",Headphones,249.99,438,793,Sony,8.75,623,5/5/2023,red,198242.07
Twister (Blue),Toys,19.99,436,324,Hasbro,8.75,253,4/12/2024,blue,6476.76
"Pump Omni Lite (Black, EU 46)",Shoes,170,206,719,Reebok,8.5,579,6/15/2023,black,122230
"UHD UM7300 (55"", Red frame)",TVs,499,0,184,LG,8.25,142,4/23/2020,red,91816
Hemnes TV Bench (Red),Furniture,129,346,435,IKEA,8.5,334,2/7/2025,red,56115
"Fresh Foam 1080 (Blue, EU 44)",Shoes,160,470,29,New Balance,9,25,1/4/2025,blue,4640
"55R635 (43"", Brown frame)",TVs,380,484,446,TCL,8.4,346,1/14/2025,brown,169480
Master Prep Professional (White),Kitchen,49.99,253,841,Ninja,8.75,657,1/24/2023,white,42041.59
Wii U (Green),Gaming Consoles,250,28,124,Nintendo,8.5,102,6/10/2023,green,31000
G Pro Wireless (Blue),Mice,129.99,0,546,Logitech,9.2,444,6/28/2023,blue,70974.54
PSX (Green),Gaming Consoles,499,120,199,Sony,9.25,160,11/6/2022,green,99301
Baby's First Blocks (Green),Toys,10.99,206,952,Fisher-Price,9.2,780,10/23/2020,green,10462.48
Xbox 360 (Purple),Gaming Consoles,150,64,615,Microsoft,7.5,491,1/8/2022,purple,92250
"Faux Leather Biker Jacket (Orange, S)",Clothing,49.99,0,157,H&M,7.85,121,9/4/2025,orange,7848.43
"4-Series 55S435 (50"", Blue frame)",TVs,320,0,711,TCL,8.5,584,12/24/2023,blue,227520
"Bravia X900H (50"", Brown frame)",TVs,599,208,722,Sony,,555,2/19/2021,brown,432478
"Mate 40 (256GB, Brown)",Smartphones,799,103,726,Huawei,8.5,574,10/20/2020,brown,580074
"8 (64GB, Gray)",Smartphones,299,69,349,OnePlus,7.8,265,2/6/2022,gray,104351
"5T (128GB, Brown)",Smartphones,299,151,616,OnePlus,8.5,486,6/27/2025,brown,184184
Twister (Gray),Toys,19.99,0,87,Hasbro,8.25,68,6/10/2022,gray,1739.13
Inspire 2 (Brown),Watches,299.95,126,77,Fitbit,8.5,60,4/21/2022,brown,23096.15
"ZoomX Vaporfly Next% (Yellow, EU 46)",Shoes,250,201,969,Nike,9.5,762,2/23/2021,yellow,242250
"FuelCell Rebel (White, EU 38)",Shoes,130,241,351,New Balance,8.75,285,1/13/2020,white,45630
"530 (Red, EU 40)",Shoes,110,406,337,New Balance,8.75,275,10/27/2025,red,37070
"Legacy Lifter (Yellow, EU 39)",Shoes,200,466,973,Reebok,8.5,773,8/2/2021,yellow,194600
DeathAdder V2 (Black),Mice,69.99,0,979,Razer,8.75,777,10/30/2024,black,68520.21
All-in-One Media Keyboard (Yellow),Keyboards,34.99,62,718,Microsoft,8.75,569,5/10/2024,yellow,25122.82
F-91W (Gray),Watches,20,392,986,Casio,8.5,799,9/14/2025,gray,19720
Professional Blender (Yellow),Kitchen,99.99,227,548,Ninja,8.75,431,8/4/2025,yellow,54794.52
"Powerbeats Pro (Wireless, Brown)",Headphones,249.95,0,889,Apple,8.75,716,12/2/2023,brown,222205.55
Hot Wheels 20-Car Pack (Green),Toys,21.99,11,902,Mattel,9.2,721,7/26/2025,green,19834.98
PlayStation 5 (Red),Gaming Consoles,499.99,0,743,Sony,9.5,583,11/14/2025,red,371492.57
Fenix 6 (Yellow),Watches,449.99,0,424,Garmin,8.75,343,5/7/2022,yellow,190795.76
"Cortez (Green, EU 38)",Shoes,90,0,980,Nike,8.75,793,5/24/2023,green,88200
"Surface Pro X (128GB, Purple)",Tablets,899,104,876,Microsoft,8.3,660,4/9/2024,purple,787524
"Bravia X80J (43"", Yellow frame)",TVs,549,,506,Sony,8.4,409,11/9/2021,yellow,277794
"Elite Active 75t (Wireless, Yellow)",Headphones,149.99,0,1,Jabra,8.75,0,7/4/2023,yellow,149.99
"Future Rider (Blue, EU 46)",Shoes,80,0,904,Puma,8.5,715,7/30/2024,blue,72320
Rival 3 (Brown),Mice,29.99,111,899,SteelSeries,8.75,718,5/29/2022,brown,26961.01
"Linen Blend Shirt (Black, XXL)",Clothing,29.99,0,235,H&M,8.5,179,1/30/2023,black,7047.65
"Slim Fit Suit Pants (Blue, M)",Clothing,49.99,340,623,H&M,8.2,501,3/22/2020,blue,31143.77
"HeatGear Compression Shirt (Orange, XL)",Clothing,35,478,392,Under Armour,8.75,315,2/6/2025,orange,13720
Shoal Creek Dresser (Black),Furniture,200,299,735,Sauder,8.5,583,5/2/2024,black,147000
"Bravia X900H (65"", White frame)",TVs,1399.99,95,140,Sony,8.75,115,3/25/2020,white,195998.6
SNES (Red),Gaming Consoles,150,0,827,Nintendo,,660,12/26/2025,red,124050
"P20 (64GB, Green)",Smartphones,250,0,88,Huawei,7.8,72,6/20/2020,green,22000
Bluetooth Mouse (Yellow),Mice,25,112,729,Microsoft,8.5,577,6/7/2020,blue,18225
HR3752 Blender (White),Kitchen,120,0,474,Philips,8.7,390,4/24/2022,white,56880
G-Shock Mudmaster (Blue),Watches,350,0,155,Casio,,120,5/31/2023,blue,54250
"Galaxy S9 (1TB, Gray)",Smartphones,999,42,183,Samsung,8.5,149,12/9/2020,gray,182817
Wade Logan Dining Table (Blue),Furniture,450,0,260,Wayfair,8.25,220,9/16/2020,blue,117000
Trinell TV Stand (Blue),Furniture,240,215,130,Ashley Furniture,8.5,114,4/26/2021,blue,31200
Enchantimals Doll (Black),Toys,12.99,361,705,Mattel,8.5,568,7/18/2021,black,9157.95
"Adizero Adios Pro (Blue, EU 44)",Shoes,220,156,436,Adidas,8.75,351,8/18/2022,blue,95920
"Bravia A8H (43"", Brown frame)",TVs,1299,0,518,Sony,8.75,421,8/24/2025,brown,672882
K95 RGB Platinum (Gray),Keyboards,199.99,468,126,Corsair,8.75,97,8/2/2025,gray,25198.74
Rival 5 (Red),Mice,69.99,0,896,SteelSeries,8.75,722,1/6/2024,red,62711.04
"70PUS8505 (65"", Green frame)",TVs,750,0,551,Philips,8.25,440,8/23/2024,green,413250
Professional Blender (Black),Kitchen,129.99,178,540,Ninja,8.75,436,1/25/2021,black,70194.6
"Yoga Slim 7 (256GB, Yellow)",Laptops,879,367,328,Lenovo,8.5,263,8/25/2025,yellow,288312
"Inspiron 14 5000 (512GB, Black)",Laptops,749.99,318,702,Dell,,546,12/4/2020,black,526492.98
"AirPods Pro (2nd generation) (Wired, Blue)",Headphones,249,438,395,Apple,9.2,311,8/15/2021,red,98355
Cannery Bridge Storage Chest (Brown),Furniture,189.99,419,90,Sauder,8.25,71,4/28/2021,brown,17099.1
G512 Carbon (Yellow),Keyboards,99.99,494,437,Logitech,8.75,356,9/6/2022,yellow,43695.63
"50S535 (43"", Orange frame)",TVs,350,0,688,TCL,8.2,556,6/19/2020,orange,240800
Setu Chair (Brown),Furniture,895,0,708,Herman Miller,8.75,569,7/12/2025,brown,633660
"3-Stripes Track Jacket (Red, XL)",Clothing,65,0,706,Adidas,8.5,557,10/25/2022,red,45890
Mega Drive Mini (Black),Gaming Consoles,79.99,0,568,Sega,9.2,446,3/16/2022,black,45434.32
Forerunner 245 (Orange),Watches,299.99,267,396,Garmin,8.75,334,2/11/2025,orange,118796.04
"Pro Tights (Orange, XXL)",Clothing,65,193,365,Nike,8.75,274,12/23/2023,orange,23725
"ThinkPad T14 (64GB, Brown)",Laptops,2200,270,785,Lenovo,9.15,623,12/28/2024,brown,1727000
Versa 2 (Gray),Watches,149.95,444,643,Fitbit,8.75,512,3/11/2025,gray,96417.85
HR3752 Blender (Brown),Kitchen,120,302,526,Philips,8.5,425,3/16/2021,brown,63120
"XPS 15 (9500) (64GB, Yellow)",Laptops,3000,255,816,Dell,8.5,662,1/18/2022,yellow,2448000
"Elite 85t (Wireless, Blue)",Headphones,199.99,181,8,Jabra,8.7,6,8/18/2025,blue,1599.92
"Manchester United Home Jersey (Yellow, S)",Clothing,90,410,442,Adidas,8.75,361,4/10/2024,yellow,39780
Galaxy Watch 4 Classic (Green),Watches,299.99,8,632,Samsung,8.7,503,4/24/2022,green,189593.68
Cardinal Games Chess (Brown),Toys,15.99,459,103,Spin Master,8.75,86,2/17/2023,brown,1646.97
"574 (Red, EU 39)",Shoes,85,0,943,New Balance,8.6,756,12/6/2025,red,80155
Star Wars Millennium Falcon (75192) (Red),Toys,849.99,324,950,LEGO,9.5,787,1/1/2021,red,807490.5
Cannery Bridge Storage Chest (Orange),Furniture,99.99,335,356,Sauder,8.45,284,7/28/2025,orange,35596.44
"Nano X (Red, EU 38)",Shoes,90,375,462,Reebok,8.5,364,11/5/2020,red,41580
"990v5 (Orange, EU 39)",Shoes,185,1,793,New Balance,9.1,629,10/27/2023,orange,146705
"TU8000 (55"", Brown frame)",TVs,499,0,917,Samsung,8.5,734,8/31/2024,brown,457583
7800 (Blue),Gaming Consoles,199.99,102,787,Atari,7.5,622,9/5/2022,blue,157392.13
"Bravia X95J (50"", White frame)",TVs,1099,0,70,Sony,9.2,53,1/18/2022,white,76930
Galaxy Watch 5 (Blue),Watches,279.99,29,91,Samsung,8.75,77,6/8/2025,blue,25479.09
"IE 80 S (Wired, Green)",Headphones,299,382,485,Sennheiser,8.7,399,2/25/2022,red,145015
Xbox Series S (Gray),Gaming Consoles,299.99,0,531,Microsoft,,424,1/15/2024,gray,159294.69
"QLED Q60T (43"", Blue frame)",TVs,450,325,438,Samsung,8.5,350,10/9/2021,blue,197100
"IdeaPad Duet 3 (64GB, White)",Tablets,299,471,681,Lenovo,8.25,534,11/17/2022,white,203619
"Elite Active 65t (Wireless, Blue)",Headphones,99.99,0,590,Jabra,8.5,483,12/24/2022,blue,58994.1
Monster Jam RC (Green),Toys,49.99,0,702,Spin Master,8.75,551,1/23/2024,green,35092.98
G-Shock GA700 (Orange),Watches,99,140,771,Casio,8.5,601,8/2/2021,orange,76329
Watch Series 5 (Black),Watches,399,0,672,Apple,8.7,536,5/1/2023,black,268128
Hot Wok Pro (Orange),Kitchen,149.99,424,98,Breville,8.75,80,2/1/2022,orange,14699.02
"Chromebook Flip C434 (128GB, Black)",Laptops,499.99,0,870,Asus,8.2,696,10/2/2023,black,434991.3
"65S535 (65"", Yellow frame)",TVs,899,0,658,TCL,8.45,529,9/11/2023,yellow,591542
Wireless Keyboard 900 (Blue),Keyboards,49.99,441,562,Microsoft,8.75,447,3/17/2024,blue,28094.38
"Surface Go 2 (512GB, Orange)",Tablets,699,57,59,Microsoft,8.25,44,1/9/2024,orange,41241
"Court Victory Skirt (White, XL)",Clothing,55,186,151,Nike,8.5,125,3/7/2023,white,8305
Switch Lite (Blue),Gaming Consoles,199.99,366,791,Nintendo,8.75,631,8/23/2024,blue,158192.09
"HD 450BT (Wireless, Red)",Headphones,149.95,0,180,Sennheiser,8.75,143,6/29/2024,red,26991
Galaxy Watch Active (Red),Watches,199.99,337,557,Samsung,8.75,447,4/9/2024,red,111394.43
"327 (Red, EU 44)",Shoes,129.99,0,277,New Balance,8.75,215,9/9/2023,red,36007.23
"iPad (2018) (64GB, Orange)",Tablets,349,0,321,Apple,,258,12/4/2024,orange,112029
Watch Series 3 (Red),Watches,199,182,650,Apple,8.5,499,8/21/2023,red,129350
Rival 5 (Purple),Mice,69.99,0,369,SteelSeries,8.75,293,6/10/2023,purple,25826.31
Sculpt Ergonomic Keyboard (Red),Keyboards,89.99,0,950,Microsoft,8.5,752,3/5/2023,red,85490.5
"Sportswear Club Hoodie (Yellow, M)",Clothing,55,0,146,Nike,8.75,113,3/12/2025,yellow,8030
"50PUS7506 (75"", Yellow frame)",TVs,999,,802,Philips,7.65,652,2/19/2023,yellow,801198
"Tab P11 Pro (512GB, Brown)",Tablets,799,43,585,Lenovo,8.4,479,2/17/2020,brown,467415
BCI600XL Smart Scoop (Black),Kitchen,299.95,497,562,Breville,9.3,445,3/27/2021,black,168571.9
13-Cup Food Processor KFP1333 (Black),Kitchen,199.99,0,604,KitchenAid,8.75,471,11/8/2022,black,120793.96
Pro Line Series Blender (Blue),Kitchen,499.99,0,822,KitchenAid,9.3,664,10/19/2021,blue,410991.78
"OLED A1 (43"", Gray frame)",TVs,799,307,923,LG,8.5,750,5/2/2024,gray,737477
"70PUS6724 (50"", Red frame)",TVs,450,300,905,Philips,7.8,727,12/22/2023,red,407250
Vivoactive 4 (Purple),Watches,329.99,0,597,Garmin,8.75,483,9/1/2024,purple,197004.03
"iPad (2018) (64GB, Gray)",Tablets,329,329,900,Apple,8.5,713,10/11/2022,gray,296100
"FuelCell Rebel (Yellow, EU 39)",Shoes,130,91,712,New Balance,8.75,576,5/30/2024,yellow,92560
"Alphabounce (Orange, EU 39)",Shoes,100,311,542,Adidas,8.5,455,10/6/2023,orange,54200
Foodi Grill (Red),Kitchen,249.99,52,539,Ninja,9.3,426,7/3/2025,red,134744.61
Pro Type Ultra (Orange),Keyboards,159.99,71,631,Razer,8.75,496,11/5/2021,orange,100953.69
"P20 Pro (128GB, Orange)",Smartphones,250,209,834,Huawei,7.5,655,12/8/2023,orange,208500
Viva Collection Juicer (Blue),Kitchen,99.99,276,545,Philips,8.5,439,1/28/2024,blue,54494.55
Watch Series 5 (White),Watches,399,69,48,Apple,8.9,40,1/28/2021,white,19152
"Elite Active 75t (Wireless, Gray)",Headphones,150,354,330,Jabra,8.75,255,3/23/2020,gray,49500
"6T (512GB, Red)",Smartphones,649,0,971,OnePlus,9,773,4/6/2025,red,630179
"ZenBook Duo 14 (512GB, Yellow)",Laptops,1299,28,678,Asus,8.5,546,3/27/2021,yellow,880722
Tech Deck (Yellow),Toys,9.99,0,714,Spin Master,8.5,576,6/9/2022,yellow,7132.86
Dreamcast (Gray),Gaming Consoles,150,0,905,Sega,8.5,707,5/7/2025,gray,135750
Atheris (Green),Mice,49.99,156,288,Razer,8.5,230,5/19/2025,green,14397.12
"Trucker Jacket (Black, XS)",Clothing,89.5,0,439,Levi's,8.75,360,2/11/2021,black,39290.5
Paw Patrol Mighty Lookout Tower (Purple),Toys,99.99,78,896,Spin Master,8.75,717,6/22/2022,purple,89591.04
"Samba Jersey (Red, L)",Clothing,50,107,497,Adidas,8.5,394,10/25/2021,red,24850
Forerunner 945 (Green),Watches,599.99,83,697,Garmin,8.75,548,10/15/2024,green,418193.03
Sorry! (White),Toys,10.99,259,662,Hasbro,8.5,537,11/19/2022,white,7275.38
Galaxy Watch 3 (Orange),Watches,249.99,277,7,Samsung,8.75,6,10/2/2020,orange,1749.93
"Sport Earbuds (Wireless, Blue)",Headphones,179,306,588,Bose,9.2,456,3/18/2020,blue,105252
"VivoBook 15 X512 (128GB, Purple)",Laptops,400,350,662,Asus,8.2,533,11/23/2023,purple,264800
Jaguar (Brown),Gaming Consoles,49.99,239,963,Atari,7.5,761,4/9/2024,brown,48140.37
"iPhone 8 (64GB, Gray)",Smartphones,250,7,243,Apple,7.5,205,1/7/2025,gray,60750
XXL Grill (Green),Kitchen,249.99,,160,Philips,8.5,128,7/29/2025,green,39998.4
"FuelCell Rebel (Purple, EU 39)",Shoes,130,85,12,New Balance,8.5,12,3/22/2023,purple,1560
"Galaxy S7 (128GB, Green)",Smartphones,150,0,581,Samsung,7.25,476,5/1/2025,green,87150
Smart Oven Air (Orange),Kitchen,499.95,0,886,Breville,9.2,709,2/28/2024,orange,442955.7
Duo Plus (Black),Kitchen,129.99,0,782,Instant Pot,8.75,639,7/22/2020,black,101652.18
"IdeaPad Flex 5 (128GB, Purple)",Laptops,450,294,962,Lenovo,8.25,773,10/19/2022,purple,432900
"IdeaPad Duet 3 (1TB, White)",Tablets,589.99,0,356,Lenovo,8.25,293,3/28/2023,white,210036.44
Max (Black),Kitchen,99.99,75,637,Instant Pot,9.3,499,1/16/2025,black,63693.63
"Club C 85 (Purple, EU 42)",Shoes,85,187,793,Reebok,8.75,642,11/19/2021,purple,67405
"Ribcage Straight Ankle (Purple, XS)",Clothing,98,0,375,Levi's,8.75,312,11/28/2022,purple,36750
Forerunner 945 (Black),Watches,499.99,147,730,Garmin,9.2,595,8/7/2021,black,364992.7
"Air Max 90 (Yellow, EU 40)",Shoes,120,0,997,Nike,8.75,784,3/15/2024,yellow,119640
Magic Trackpad 2 (Black),Mice,129,230,772,Apple,8.75,615,4/3/2023,black,99588
Harry Potter Hogwarts Castle (71043) (Brown),Toys,469.99,382,122,LEGO,9.75,95,9/17/2023,brown,57338.78
"55PUS7956/12 (55"", Green frame)",TVs,600,0,901,Philips,8.2,691,2/12/2020,green,540600
"MediaPad T5 (128GB, Orange)",Tablets,250,233,340,Huawei,8.2,266,7/27/2023,orange,85000
Kinetic Sand (Yellow),Toys,14.99,0,927,Spin Master,8.75,745,4/27/2020,yellow,13895.73
"CX 400BT (Wireless, Yellow)",Headphones,139.95,0,775,Sennheiser,8.5,630,6/2/2023,yellow,108461.25
"Legion 5 (64GB, Yellow)",Laptops,1500,109,987,Lenovo,8.75,796,4/27/2025,yellow,1480500
"Sportswear Club Hoodie (Red, L)",Clothing,60,0,724,Nike,8.75,567,2/23/2022,red,43440
Brilliant Basics Corn Popper (Blue),Toys,12.99,178,382,Fisher-Price,8.45,321,4/14/2022,blue,4962.18
"ExpertBook B9 (256GB, Red)",Laptops,1200,7,426,Asus,8.75,346,11/24/2020,red,511200
Hemnes TV Bench (Red),Furniture,129,346,435,IKEA,8.5,333,2/7/2025,red,56115
Huntsman Mini (Black),Keyboards,119.99,355,264,Razer,8.65,214,1/26/2024,black,31677.36
"Galaxy Tab Active3 (256GB, Yellow)",Tablets,600,0,33,Samsung,8.5,28,11/10/2021,yellow,19800
"Legion 7 (128GB, Brown)",Laptops,2500,0,585,Lenovo,,456,5/16/2024,brown,1462500
Rival 110 (Orange),Mice,40,375,304,SteelSeries,8.5,230,1/29/2023,orange,12160
"55S535 (65"", Blue frame)",TVs,600,467,188,TCL,8.2,143,9/12/2020,blue,112800
